-5.7868e+01   5.69195223e-03
-5.6867e+01   9.24452946e-03
-5.5866e+01   1.29248124e-02
-5.4864e+01   1.66025853e-02
-5.3863e+01   2.01434165e-02
-5.2861e+01   2.34135702e-02
-5.1860e+01   2.62850568e-02
-5.0858e+01   2.86406423e-02
-4.9857e+01   3.03786367e-02
-4.8856e+01   3.14172814e-02
-4.7854e+01   3.16985685e-02
-4.6853e+01   3.11913372e-02
-4.5851e+01   2.98935156e-02
-4.4850e+01   2.78334019e-02
-4.3848e+01   2.50699117e-02
-4.2847e+01   2.16917479e-02
-4.1845e+01   1.78154913e-02
-4.0844e+01   1.35826434e-02
-3.9843e+01   9.15569186e-03
-3.8841e+01   4.71330418e-03
-3.7840e+01   4.44787925e-04
-3.6838e+01   -3.45601526e-03
-3.5837e+01   -6.79721069e-03
-3.4835e+01   -9.39549760e-03
-3.3834e+01   -1.10827612e-02
-3.2833e+01   -1.17123851e-02
-3.1831e+01   -1.11650610e-02
-3.0830e+01   -9.35388401e-03
-2.9828e+01   -6.22853690e-03
-2.8827e+01   -1.77839151e-03
-2.7825e+01   3.96561851e-03
-2.6824e+01   1.09304652e-02
-2.5823e+01   1.90019123e-02
-2.4821e+01   2.80268621e-02
-2.3820e+01   3.78171724e-02
-2.2818e+01   4.81549252e-02
-2.1817e+01   5.87991084e-02
-2.0815e+01   6.94936672e-02
-1.9814e+01   7.99769022e-02
-1.8813e+01   8.99922395e-02
-1.7811e+01   9.93005136e-02
-1.6810e+01   1.07694097e-01
-1.5808e+01   1.15013565e-01
-1.4807e+01   1.21168198e-01
-1.3805e+01   1.26162724e-01
-1.2804e+01   1.30134700e-01
-1.1803e+01   1.33410744e-01
-1.0801e+01   1.36597335e-01
-9.7997e+00   1.40737571e-01
-8.7983e+00   1.47599859e-01
-7.7969e+00   1.60246470e-01
-6.7954e+00   1.84241201e-01
-5.7940e+00   2.30459294e-01
-4.7926e+00   3.22431442e-01
-3.7911e+00   5.18781342e-01
-2.7897e+00   9.98913246e-01
-1.7883e+00   2.52648597e+00
-7.8684e-01   1.09842619e+01
2.1459e-01   3.52055881e+01
1.2160e+00   6.49787271e+00
2.2175e+00   2.29917370e+00
3.2189e+00   1.15745198e+00
4.2203e+00   6.85363092e-01
5.2217e+00   4.41031513e-01
6.2232e+00   2.96342455e-01
7.2246e+00   2.03137653e-01
8.2260e+00   1.39991590e-01
9.2275e+00   9.61709254e-02
1.0229e+01   6.58057190e-02
1.1230e+01   4.54738307e-02
1.2232e+01   3.31047987e-02
1.3233e+01   2.74567749e-02
1.4235e+01   2.78682813e-02
1.5236e+01   3.41529209e-02
1.6237e+01   4.65711966e-02
1.7239e+01   6.58397377e-02
1.8240e+01   9.31471913e-02
1.9242e+01   1.30147724e-01
2.0243e+01   1.78903061e-01
2.1245e+01   2.41746285e-01
2.2246e+01   3.21048380e-01
2.3247e+01   4.18883785e-01
2.4249e+01   5.36613988e-01
2.5250e+01   6.74435931e-01
2.6252e+01   8.30969137e-01
2.7253e+01   1.00297436e+00
2.8255e+01   1.18529912e+00
2.9256e+01   1.37112550e+00
3.0258e+01   1.55255196e+00
3.1259e+01   1.72147797e+00
3.2260e+01   1.87069023e+00
3.3262e+01   1.99498619e+00
3.4263e+01   2.09213256e+00
3.5265e+01   2.16345423e+00
3.6266e+01   2.21388928e+00
3.7268e+01   2.25142481e+00
3.8269e+01   2.28593481e+00
3.9270e+01   2.32755859e+00
4.0272e+01   2.38486481e+00
4.1273e+01   2.46312284e+00
4.2275e+01   2.56303021e+00
4.3276e+01   2.68021046e+00
4.4278e+01   2.80569365e+00
4.5279e+01   2.92743078e+00
4.6280e+01   3.03269284e+00
4.7282e+01   3.11100075e+00
4.8283e+01   3.15706395e+00
4.9285e+01   3.17311539e+00
5.0286e+01   3.17004968e+00
5.1288e+01   3.16691369e+00
5.2289e+01   3.18856026e+00
5.3290e+01   3.26162555e+00
5.4292e+01   3.40938026e+00
5.5293e+01   3.64635706e+00
5.6295e+01   3.97388057e+00
5.7296e+01   4.37762711e+00
5.8298e+01   4.82805612e+00
5.9299e+01   5.28398967e+00
6.0300e+01   5.69887157e+00
6.1302e+01   6.02850713e+00
6.2303e+01   6.23860252e+00
6.3305e+01   6.31037842e+00
6.4306e+01   6.24298760e+00
6.5308e+01   6.05230598e+00
6.6309e+01   5.76663142e+00
6.7310e+01   5.42059829e+00
6.8312e+01   5.04895294e+00
6.9313e+01   4.68164923e+00
7.0315e+01   4.34112167e+00
7.1316e+01   4.04181594e+00
7.2318e+01   3.79138429e+00
7.3319e+01   3.59259671e+00
7.4320e+01   3.44505509e+00
7.5322e+01   3.34615926e+00
7.6323e+01   3.29128412e+00
7.7325e+01   3.27356903e+00
7.8326e+01   3.28391752e+00
7.9328e+01   3.31168122e+00
8.0329e+01   3.34612290e+00
8.1330e+01   3.37830087e+00
8.2332e+01   3.40271662e+00
8.3333e+01   3.41807730e+00
8.4335e+01   3.42685276e+00
8.5336e+01   3.43379891e+00
8.6338e+01   3.44403389e+00
8.7339e+01   3.46139475e+00
8.8340e+01   3.48761738e+00
8.9342e+01   3.52248607e+00
9.0343e+01   3.56469463e+00
9.1345e+01   3.61292700e+00
9.2346e+01   3.66666766e+00
9.3348e+01   3.72643928e+00
9.4349e+01   3.79342697e+00
9.5351e+01   3.86868601e+00
9.6352e+01   3.95228279e+00
9.7353e+01   4.04275452e+00
9.8355e+01   4.13717065e+00
9.9356e+01   4.23184654e+00
1.0036e+02   4.32346969e+00
1.0136e+02   4.41018263e+00
1.0236e+02   4.49214940e+00
1.0336e+02   4.57134228e+00
1.0436e+02   4.65061874e+00
1.0536e+02   4.73244979e+00
1.0637e+02   4.81779055e+00
1.0737e+02   4.90553735e+00
1.0837e+02   4.99283545e+00
1.0937e+02   5.07621988e+00
1.1037e+02   5.15321400e+00
1.1137e+02   5.22368312e+00
1.1237e+02   5.29017343e+00
1.1338e+02   5.35686687e+00
1.1438e+02   5.42757042e+00
1.1538e+02   5.50385648e+00
1.1638e+02   5.58449294e+00
1.1738e+02   5.66649131e+00
1.1838e+02   5.74699948e+00
1.1938e+02   5.82472872e+00
1.2039e+02   5.90003832e+00
1.2139e+02   5.97379740e+00
1.2239e+02   6.04589878e+00
1.2339e+02   6.11434844e+00
1.2439e+02   6.17534119e+00
1.2539e+02   6.22411952e+00
1.2639e+02   6.25610340e+00
1.2740e+02   6.26791400e+00
1.2840e+02   6.25827701e+00
1.2940e+02   6.22893163e+00
1.3040e+02   6.18534249e+00
1.3140e+02   6.13643171e+00
1.3240e+02   6.09227424e+00
1.3340e+02   6.05949723e+00
1.3441e+02   6.03637764e+00
1.3541e+02   6.01181687e+00
1.3641e+02   5.97118201e+00
1.3741e+02   5.90656288e+00
1.3841e+02   5.82406848e+00
1.3941e+02   5.74212481e+00
1.4041e+02   5.68154675e+00
1.4142e+02   5.65399396e+00
1.4242e+02   5.65603680e+00
1.4342e+02   5.67242099e+00
1.4442e+02   5.68654104e+00
1.4542e+02   5.69086740e+00
1.4642e+02   5.68960563e+00
1.4742e+02   5.69277642e+00
1.4843e+02   5.70824521e+00
1.4943e+02   5.73701515e+00
1.5043e+02   5.77183234e+00
1.5143e+02   5.79929489e+00
1.5243e+02   5.80680151e+00
1.5343e+02   5.79131536e+00
1.5443e+02   5.76324973e+00
1.5544e+02   5.74075778e+00
1.5644e+02   5.73637766e+00
1.5744e+02   5.74814561e+00
1.5844e+02   5.76833435e+00
1.5944e+02   5.79972059e+00
1.6044e+02   5.84668904e+00
1.6144e+02   5.88313242e+00
1.6245e+02   5.86149961e+00
1.6345e+02   5.77706390e+00
1.6445e+02   5.68475250e+00
1.6545e+02   5.63435355e+00
1.6645e+02   5.62939161e+00
1.6745e+02   5.65004598e+00
1.6845e+02   5.68089243e+00
1.6946e+02   5.71536485e+00
1.7046e+02   5.75126849e+00
1.7146e+02   5.78783048e+00
1.7246e+02   5.82472089e+00
1.7346e+02   5.86178113e+00
1.7446e+02   5.89892901e+00
1.7546e+02   5.93610700e+00
1.7647e+02   5.97324447e+00
1.7747e+02   6.01022854e+00
1.7847e+02   6.04688466e+00
1.7947e+02   6.08296888e+00
1.8047e+02   6.11817257e+00
1.8147e+02   6.15213831e+00
1.8247e+02   6.18448399e+00
1.8348e+02   6.21483071e+00
1.8448e+02   6.24283036e+00
1.8548e+02   6.26818875e+00
1.8648e+02   6.29068139e+00
1.8748e+02   6.31015981e+00
1.8848e+02   6.32654753e+00
1.8948e+02   6.33982601e+00
1.9049e+02   6.35001302e+00
1.9149e+02   6.35713775e+00
1.9249e+02   6.36121903e+00
1.9349e+02   6.36225388e+00
1.9449e+02   6.36022249e+00
1.9549e+02   6.35511204e+00
1.9649e+02   6.34695650e+00
1.9750e+02   6.33588340e+00
1.9850e+02   6.32215425e+00
1.9950e+02   6.30618474e+00
2.0050e+02   6.28853400e+00
2.0150e+02   6.26986048e+00
2.0250e+02   6.25085061e+00
2.0351e+02   6.23213502e+00
2.0451e+02   6.21421078e+00
2.0551e+02   6.19738716e+00
2.0651e+02   6.18176616e+00
2.0751e+02   6.16725977e+00
2.0851e+02   6.15363728e+00
2.0951e+02   6.14058918e+00
2.1052e+02   6.12779199e+00
2.1152e+02   6.11495997e+00
2.1252e+02   6.10187474e+00
2.1352e+02   6.08838952e+00
2.1452e+02   6.07441075e+00
2.1552e+02   6.05986425e+00
2.1652e+02   6.04465587e+00
2.1753e+02   6.02863762e+00
2.1853e+02   6.01158971e+00
2.1953e+02   5.99322645e+00
2.2053e+02   5.97322976e+00
2.2153e+02   5.95130774e+00
2.2253e+02   5.92726887e+00
2.2353e+02   5.90109602e+00
2.2454e+02   5.87300161e+00
2.2554e+02   5.84344666e+00
2.2654e+02   5.81311409e+00
2.2754e+02   5.78283744e+00
2.2854e+02   5.75349824e+00
2.2954e+02   5.72591407e+00
2.3054e+02   5.70074155e+00
2.3155e+02   5.67841397e+00
2.3255e+02   5.65912303e+00
2.3355e+02   5.64284157e+00
2.3455e+02   5.62937446e+00
2.3555e+02   5.61841956e+00
2.3655e+02   5.60962239e+00
2.3755e+02   5.60261434e+00
2.3856e+02   5.59703266e+00
2.3956e+02   5.59252751e+00
2.4056e+02   5.58876468e+00
2.4156e+02   5.58543159e+00
2.4256e+02   5.58224947e+00
2.4356e+02   5.57898956e+00
2.4456e+02   5.57548696e+00
2.4557e+02   5.57164542e+00
2.4657e+02   5.56742858e+00
2.4757e+02   5.56283830e+00
2.4857e+02   5.55788567e+00
2.4957e+02   5.55256330e+00
2.5057e+02   5.54682805e+00
2.5157e+02   5.54059967e+00
2.5258e+02   5.53377525e+00
2.5358e+02   5.52625314e+00
2.5458e+02   5.51795575e+00
2.5558e+02   5.50884144e+00
2.5658e+02   5.49890004e+00
2.5758e+02   5.48813507e+00
2.5858e+02   5.47654187e+00
2.5959e+02   5.46409390e+00
2.6059e+02   5.45074529e+00
2.6159e+02   5.43644995e+00
2.6259e+02   5.42118890e+00
2.6359e+02   5.40499300e+00
2.6459e+02   5.38795010e+00
2.6559e+02   5.37019224e+00
2.6660e+02   5.35186687e+00
2.6760e+02   5.33310239e+00
2.6860e+02   5.31397983e+00
2.6960e+02   5.29452061e+00
2.7060e+02   5.27469497e+00
2.7160e+02   5.25444866e+00
2.7260e+02   5.23373804e+00
2.7361e+02   5.21255861e+00
2.7461e+02   5.19095219e+00
2.7561e+02   5.16898675e+00
2.7661e+02   5.14671700e+00
2.7761e+02   5.12414648e+00
2.7861e+02   5.10121402e+00
2.7961e+02   5.07781503e+00
2.8062e+02   5.05384826e+00
2.8162e+02   5.02926246e+00
2.8262e+02   5.00407680e+00
2.8362e+02   4.97836377e+00
2.8462e+02   4.95220562e+00
2.8562e+02   4.92565127e+00
2.8662e+02   4.89870051e+00
2.8763e+02   4.87132707e+00
2.8863e+02   4.84352940e+00
2.8963e+02   4.81538132e+00
2.9063e+02   4.78705376e+00
2.9163e+02   4.75879343e+00
2.9263e+02   4.73086628e+00
2.9363e+02   4.70348989e+00
2.9464e+02   4.67678176e+00
2.9564e+02   4.65074327e+00
2.9664e+02   4.62528636e+00
2.9764e+02   4.60029620e+00
2.9864e+02   4.57570644e+00
2.9964e+02   4.55155097e+00
3.0064e+02   4.52796013e+00
3.0165e+02   4.50509659e+00
3.0265e+02   4.48306281e+00
3.0365e+02   4.46183318e+00
3.0465e+02   4.44125182e+00
3.0565e+02   4.42109824e+00
3.0665e+02   4.40118041e+00
3.0765e+02   4.38139769e+00
3.0866e+02   4.36173887e+00
3.0966e+02   4.34222693e+00
3.1066e+02   4.32285416e+00
3.1166e+02   4.30354818e+00
3.1266e+02   4.28418322e+00
3.1366e+02   4.26462854e+00
3.1466e+02   4.24481059e+00
3.1567e+02   4.22475489e+00
3.1667e+02   4.20457525e+00
3.1767e+02   4.18440678e+00
3.1867e+02   4.16432592e+00
3.1967e+02   4.14431828e+00
3.2067e+02   4.12431010e+00
3.2167e+02   4.10421289e+00
3.2268e+02   4.08393506e+00
3.2368e+02   4.06339001e+00
3.2468e+02   4.04255098e+00
3.2568e+02   4.02151486e+00
3.2668e+02   4.00047827e+00
3.2768e+02   3.97961963e+00
3.2868e+02   3.95899792e+00
3.2969e+02   3.93855383e+00
3.3069e+02   3.91818199e+00
3.3169e+02   3.89779459e+00
3.3269e+02   3.87734105e+00
3.3369e+02   3.85679862e+00
3.3469e+02   3.83615784e+00
3.3569e+02   3.81541311e+00
3.3670e+02   3.79455848e+00
3.3770e+02   3.77358604e+00
3.3870e+02   3.75248551e+00
3.3970e+02   3.73124420e+00
3.4070e+02   3.70984751e+00
3.4170e+02   3.68827952e+00
3.4270e+02   3.66652410e+00
3.4371e+02   3.64456606e+00
3.4471e+02   3.62239255e+00
3.4571e+02   3.59999432e+00
3.4671e+02   3.57736696e+00
3.4771e+02   3.55451176e+00
3.4871e+02   3.53143630e+00
3.4971e+02   3.50815465e+00
3.5072e+02   3.48468717e+00
3.5172e+02   3.46105997e+00
3.5272e+02   3.43730406e+00
3.5372e+02   3.41345428e+00
3.5472e+02   3.38954812e+00
3.5572e+02   3.36562458e+00
3.5672e+02   3.34172314e+00
3.5773e+02   3.31788296e+00
3.5873e+02   3.29414221e+00
3.5973e+02   3.27053753e+00
3.6073e+02   3.24710342e+00
3.6173e+02   3.22387153e+00
3.6273e+02   3.20086970e+00
3.6373e+02   3.17812080e+00
3.6474e+02   3.15564155e+00
3.6574e+02   3.13344150e+00
3.6674e+02   3.11152240e+00
3.6774e+02   3.08987815e+00
3.6874e+02   3.06849537e+00
3.6974e+02   3.04735461e+00
3.7074e+02   3.02643189e+00
3.7175e+02   3.00570054e+00
3.7275e+02   2.98513294e+00
3.7375e+02   2.96470197e+00
3.7475e+02   2.94438230e+00
3.7575e+02   2.92415113e+00
3.7675e+02   2.90398879e+00
3.7775e+02   2.88387906e+00
3.7876e+02   2.86380928e+00
3.7976e+02   2.84377052e+00
3.8076e+02   2.82375756e+00
3.8176e+02   2.80376903e+00
3.8276e+02   2.78380735e+00
3.8376e+02   2.76387880e+00
3.8476e+02   2.74399332e+00
3.8577e+02   2.72416427e+00
3.8677e+02   2.70440792e+00
3.8777e+02   2.68474265e+00
3.8877e+02   2.66518792e+00
3.8977e+02   2.64576303e+00
3.9077e+02   2.62648577e+00
3.9177e+02   2.60737125e+00
3.9278e+02   2.58843082e+00
3.9378e+02   2.56967149e+00
3.9478e+02   2.55109567e+00
3.9578e+02   2.53270138e+00
3.9678e+02   2.51448268e+00
3.9778e+02   2.49643029e+00
3.9878e+02   2.47853216e+00
3.9979e+02   2.46077402e+00
4.0079e+02   2.44313974e+00
4.0179e+02   2.42561156e+00
4.0279e+02   2.40817046e+00
4.0379e+02   2.39079642e+00
4.0479e+02   2.37346904e+00
4.0579e+02   2.35616807e+00
4.0680e+02   2.33887422e+00
4.0780e+02   2.32156977e+00
4.0880e+02   2.30423919e+00
4.0980e+02   2.28686957e+00
4.1080e+02   2.26945086e+00
4.1180e+02   2.25197609e+00
4.1280e+02   2.23444151e+00
4.1381e+02   2.21684680e+00
4.1481e+02   2.19919528e+00
4.1581e+02   2.18149412e+00
4.1681e+02   2.16375429e+00
4.1781e+02   2.14599039e+00
4.1881e+02   2.12822005e+00
4.1981e+02   2.11046319e+00
4.2082e+02   2.09274109e+00
4.2182e+02   2.07507551e+00
4.2282e+02   2.05748802e+00
4.2382e+02   2.03999950e+00
4.2482e+02   2.02262971e+00
4.2582e+02   2.00539688e+00
4.2682e+02   1.98831720e+00
4.2783e+02   1.97140410e+00
4.2883e+02   1.95466749e+00
4.2983e+02   1.93811315e+00
4.3083e+02   1.92174246e+00
4.3183e+02   1.90555247e+00
4.3283e+02   1.88953642e+00
4.3383e+02   1.87368453e+00
4.3484e+02   1.85798479e+00
4.3584e+02   1.84242371e+00
4.3684e+02   1.82698671e+00
4.3784e+02   1.81165857e+00
4.3884e+02   1.79642365e+00
4.3984e+02   1.78126645e+00
4.4084e+02   1.76617230e+00
4.4185e+02   1.75112825e+00
4.4285e+02   1.73612400e+00
4.4385e+02   1.72115253e+00
4.4485e+02   1.70621030e+00
4.4585e+02   1.69129717e+00
4.4685e+02   1.67641597e+00
4.4785e+02   1.66157221e+00
4.4886e+02   1.64677385e+00
4.4986e+02   1.63203128e+00
4.5086e+02   1.61735730e+00
4.5186e+02   1.60276688e+00
4.5286e+02   1.58827647e+00
4.5386e+02   1.57390302e+00
4.5486e+02   1.55966283e+00
4.5587e+02   1.54557046e+00
4.5687e+02   1.53163804e+00
4.5787e+02   1.51787496e+00
4.5887e+02   1.50428794e+00
4.5987e+02   1.49088114e+00
4.6087e+02   1.47765632e+00
4.6187e+02   1.46461264e+00
4.6288e+02   1.45174645e+00
4.6388e+02   1.43905087e+00
4.6488e+02   1.42651572e+00
4.6588e+02   1.41412767e+00
4.6688e+02   1.40187092e+00
4.6788e+02   1.38972813e+00
4.6888e+02   1.37768131e+00
4.6989e+02   1.36571263e+00
4.7089e+02   1.35380492e+00
4.7189e+02   1.34194194e+00
4.7289e+02   1.33010876e+00
4.7389e+02   1.31829216e+00
4.7489e+02   1.30648123e+00
4.7589e+02   1.29466798e+00
4.7690e+02   1.28284779e+00
4.7790e+02   1.27101960e+00
4.7890e+02   1.25918572e+00
4.7990e+02   1.24735147e+00
4.8090e+02   1.23552462e+00
4.8190e+02   1.22371506e+00
4.8290e+02   1.21193453e+00
4.8391e+02   1.20019635e+00
4.8491e+02   1.18851512e+00
4.8591e+02   1.17690626e+00
4.8691e+02   1.16538546e+00
4.8791e+02   1.15396805e+00
4.8891e+02   1.14266819e+00
4.8991e+02   1.13149806e+00
4.9092e+02   1.12046728e+00
4.9192e+02   1.10958252e+00
4.9292e+02   1.09884746e+00
4.9392e+02   1.08826285e+00
4.9492e+02   1.07782665e+00
4.9592e+02   1.06753407e+00
4.9692e+02   1.05737779e+00
4.9793e+02   1.04734814e+00
4.9893e+02   1.03743352e+00
4.9993e+02   1.02762078e+00
5.0093e+02   1.01789581e+00
5.0193e+02   1.00824403e+00
5.0293e+02   9.98651049e-01
5.0393e+02   9.89103171e-01
5.0494e+02   9.79587982e-01
5.0594e+02   9.70094833e-01
5.0694e+02   9.60615261e-01
5.0794e+02   9.51143327e-01
5.0894e+02   9.41675847e-01
5.0994e+02   9.32212516e-01
5.1094e+02   9.22755913e-01
5.1195e+02   9.13311394e-01
5.1295e+02   9.03886870e-01
5.1395e+02   8.94492490e-01
5.1495e+02   8.85140234e-01
5.1595e+02   8.75843428e-01
5.1695e+02   8.66616220e-01
5.1795e+02   8.57473016e-01
5.1896e+02   8.48427913e-01
5.1996e+02   8.39494143e-01
5.2096e+02   8.30683552e-01
5.2196e+02   8.22006137e-01
5.2296e+02   8.13469651e-01
5.2396e+02   8.05079293e-01
5.2496e+02   7.96837496e-01
5.2597e+02   7.88743823e-01
5.2697e+02   7.80794964e-01
5.2797e+02   7.72984853e-01
5.2897e+02   7.65304882e-01
5.2997e+02   7.57744227e-01
5.3097e+02   7.50290242e-01
5.3197e+02   7.42928940e-01
5.3298e+02   7.35645516e-01
5.3398e+02   7.28424898e-01
5.3498e+02   7.21252307e-01
5.3598e+02   7.14113805e-01
5.3698e+02   7.06996794e-01
5.3798e+02   6.99890476e-01
5.3898e+02   6.92786226e-01
5.3999e+02   6.85677893e-01
5.4099e+02   6.78561990e-01
5.4199e+02   6.71437798e-01
5.4299e+02   6.64307354e-01
5.4399e+02   6.57175334e-01
5.4499e+02   6.50048840e-01
5.4599e+02   6.42937093e-01
5.4700e+02   6.35851047e-01
5.4800e+02   6.28802931e-01
5.4900e+02   6.21805758e-01
5.5000e+02   6.14872790e-01
